Airline Name,Flight Number,Plane Model,Boarding Time,Departure Time,Gate Number,Destination
Porter Airlines,PD449,Embraer E190,17:29:00,17:30:00,4,Ottawa
Porter Airlines,PD804,ATR 72,17:29:00,17:32:00,5,New York
WestJet,PD460,Embraer E190,17:30:00,17:33:00,6,Washington
WestJet,PD228,ATR 72,17:32:00,17:35:00,1,Chicago
WestJet,PD804,Embraer E190,17:32:00,17:35:00,2,New York
Porter Airlines,PD466,ATR 72,17:32:00,17:34:00,3,Montreal
Porter Airlines,PD524,Embraer E190,17:33:00,17:34:00,4,Montreal
Air Canada,PD795,ATR 72,17:33:00,17:34:00,5,New York
Porter Airlines,PD729,Embraer E190,17:34:00,17:36:00,6,Boston
WestJet,PD552,ATR 72,17:36:00,17:37:00,1,Ottawa
Porter Airlines,PD962,Embraer E190,17:36:00,17:39:00,2,Montreal
Air Canada,PD136,ATR 72,17:36:00,17:38:00,3,Montreal
Porter Airlines,PD518,Embraer E190,17:37:00,17:39:00,4,New York
WestJet,PD716,ATR 72,17:37:00,17:40:00,5,Washington
Air Canada,PD159,Embraer E190,17:38:00,17:40:00,6,New York
WestJet,PD210,ATR 72,17:40:00,17:42:00,1,New York
Porter Airlines,PD902,Embraer E190,17:40:00,17:41:00,2,Boston
WestJet,PD437,ATR 72,17:40:00,17:42:00,3,Ottawa
Air Canada,PD660,Embraer E190,17:41:00,17:44:00,4,New York
WestJet,PD155,ATR 72,17:41:00,17:43:00,5,Chicago
Air Canada,PD974,Embraer E190,17:42:00,17:44:00,6,Washington
Porter Airlines,PD642,ATR 72,17:44:00,17:45:00,1,Ottawa
WestJet,PD297,Embraer E190,17:44:00,17:45:00,2,Ottawa
WestJet,PD496,ATR 72,17:44:00,17:46:00,3,New York
Porter Airlines,PD447,Embraer E190,17:45:00,17:46:00,4,Chicago
Porter Airlines,PD390,ATR 72,17:45:00,17:46:00,5,Montreal
Porter Airlines,PD967,Embraer E190,17:46:00,17:47:00,6,Montreal
WestJet,PD841,ATR 72,17:48:00,17:51:00,1,Washington
WestJet,PD162,Embraer E190,17:48:00,17:51:00,2,Chicago
Porter Airlines,PD233,ATR 72,17:48:00,17:49:00,3,Ottawa
Air Canada,PD425,Embraer E190,17:49:00,17:50:00,4,Chicago
WestJet,PD400,ATR 72,17:49:00,17:51:00,5,Chicago
Air Canada,PD405,Embraer E190,17:50:00,17:53:00,6,Washington
Air Canada,PD362,ATR 72,17:52:00,17:54:00,1,New York
Porter Airlines,PD661,Embraer E190,17:52:00,17:53:00,2,New York
Air Canada,PD770,ATR 72,17:52:00,17:53:00,3,Montreal
Air Canada,PD844,Embraer E190,17:53:00,17:55:00,4,Ottawa
WestJet,PD922,ATR 72,17:53:00,17:56:00,5,Boston
Porter Airlines,PD472,Embraer E190,17:54:00,17:57:00,6,Ottawa
WestJet,PD431,ATR 72,17:56:00,17:59:00,1,Boston
Air Canada,PD379,Embraer E190,17:56:00,17:59:00,2,Washington
WestJet,PD714,ATR 72,17:56:00,17:58:00,3,Chicago
Porter Airlines,PD390,Embraer E190,17:57:00,17:58:00,4,Chicago
Porter Airlines,PD996,ATR 72,17:57:00,18:00:00,5,Boston
Air Canada,PD290,Embraer E190,17:58:00,18:00:00,6,Chicago
Porter Airlines,PD457,ATR 72,18:00:00,18:02:00,1,New York
Porter Airlines,PD789,Embraer E190,18:00:00,18:02:00,2,Washington
WestJet,PD668,ATR 72,18:00:00,18:03:00,3,Montreal
Porter Airlines,PD821,Embraer E190,18:01:00,18:03:00,4,Chicago
WestJet,PD296,ATR 72,18:01:00,18:03:00,5,Washington
Air Canada,PD606,Embraer E190,18:02:00,18:05:00,6,Washington
Air Canada,PD129,ATR 72,18:04:00,18:06:00,1,New York
Air Canada,PD569,Embraer E190,18:04:00,18:06:00,2,Washington
WestJet,PD430,ATR 72,18:04:00,18:06:00,3,Chicago
Air Canada,PD387,Embraer E190,18:05:00,18:08:00,4,New York
WestJet,PD646,ATR 72,18:05:00,18:07:00,5,Boston
Air Canada,PD777,Embraer E190,18:06:00,18:08:00,6,Chicago
Air Canada,PD547,ATR 72,18:08:00,18:09:00,1,Boston
Air Canada,PD756,Embraer E190,18:08:00,18:10:00,2,Ottawa
Air Canada,PD347,ATR 72,18:08:00,18:11:00,3,Washington
Porter Airlines,PD847,Embraer E190,18:09:00,18:11:00,4,Chicago
Porter Airlines,PD988,ATR 72,18:09:00,18:12:00,5,Chicago
Air Canada,PD846,Embraer E190,18:10:00,18:11:00,6,New York
WestJet,PD819,ATR 72,18:12:00,18:15:00,1,Washington
WestJet,PD899,Embraer E190,18:12:00,18:15:00,2,New York
Porter Airlines,PD539,ATR 72,18:12:00,18:14:00,3,Montreal
Air Canada,PD124,Embraer E190,18:13:00,18:15:00,4,Washington
WestJet,PD504,ATR 72,18:13:00,18:14:00,5,Chicago
WestJet,PD981,Embraer E190,18:14:00,18:16:00,6,Chicago
Air Canada,PD752,ATR 72,18:16:00,18:17:00,1,Ottawa
Porter Airlines,PD494,Embraer E190,18:16:00,18:17:00,2,Washington
Porter Airlines,PD438,ATR 72,18:16:00,18:18:00,3,Chicago
Air Canada,PD412,Embraer E190,18:17:00,18:19:00,4,Montreal
WestJet,PD604,ATR 72,18:17:00,18:18:00,5,Boston
WestJet,PD112,Embraer E190,18:18:00,18:20:00,6,Washington
WestJet,PD950,ATR 72,18:20:00,18:21:00,1,Ottawa
WestJet,PD101,Embraer E190,18:20:00,18:21:00,2,New York
Porter Airlines,PD522,ATR 72,18:20:00,18:23:00,3,Ottawa
Air Canada,PD417,Embraer E190,18:21:00,18:23:00,4,Boston
WestJet,PD482,ATR 72,18:21:00,18:22:00,5,Washington
Porter Airlines,PD889,Embraer E190,18:22:00,18:23:00,6,Boston
Porter Airlines,PD798,ATR 72,18:24:00,18:25:00,1,Montreal
WestJet,PD948,Embraer E190,18:24:00,18:26:00,2,Chicago
Air Canada,PD120,ATR 72,18:24:00,18:25:00,3,Montreal
Air Canada,PD512,Embraer E190,18:25:00,18:27:00,4,Boston
Porter Airlines,PD641,ATR 72,18:25:00,18:28:00,5,Boston
Air Canada,PD901,Embraer E190,18:26:00,18:29:00,6,Montreal
WestJet,PD841,ATR 72,18:28:00,18:29:00,1,Ottawa
Porter Airlines,PD542,Embraer E190,18:28:00,18:29:00,2,Washington
Air Canada,PD796,ATR 72,18:28:00,18:31:00,3,Montreal
Porter Airlines,PD789,Embraer E190,18:29:00,18:31:00,4,Chicago
WestJet,PD147,ATR 72,18:29:00,18:32:00,5,Montreal
WestJet,PD346,Embraer E190,18:30:00,18:32:00,6,Montreal
Porter Airlines,PD457,ATR 72,18:32:00,18:33:00,1,New York
Porter Airlines,PD892,Embraer E190,18:32:00,18:35:00,2,Chicago
Porter Airlines,PD702,ATR 72,18:32:00,18:34:00,3,New York
Air Canada,PD497,Embraer E190,18:33:00,18:35:00,4,Washington
WestJet,PD838,ATR 72,18:33:00,18:34:00,5,Chicago
WestJet,PD563,Embraer E190,18:34:00,18:37:00,6,Chicago
Air Canada,PD761,ATR 72,18:36:00,18:38:00,1,Chicago
WestJet,PD137,Embraer E190,18:36:00,18:38:00,2,New York
Air Canada,PD810,ATR 72,18:36:00,18:38:00,3,Washington
Air Canada,PD345,Embraer E190,18:37:00,18:38:00,4,Ottawa
Air Canada,PD310,ATR 72,18:37:00,18:38:00,5,Montreal
Porter Airlines,PD766,Embraer E190,18:38:00,18:40:00,6,Ottawa
WestJet,PD116,ATR 72,18:40:00,18:43:00,1,Chicago
Air Canada,PD525,Embraer E190,18:40:00,18:41:00,2,Washington
Porter Airlines,PD769,ATR 72,18:40:00,18:43:00,3,Boston
Porter Airlines,PD577,Embraer E190,18:41:00,18:43:00,4,New York
Air Canada,PD246,ATR 72,18:41:00,18:43:00,5,Washington
Porter Airlines,PD594,Embraer E190,18:42:00,18:43:00,6,Boston
Air Canada,PD876,ATR 72,18:44:00,18:47:00,1,Boston
Air Canada,PD224,Embraer E190,18:44:00,18:45:00,2,Montreal
Porter Airlines,PD402,ATR 72,18:44:00,18:46:00,3,New York
WestJet,PD548,Embraer E190,18:45:00,18:46:00,4,New York
Air Canada,PD674,ATR 72,18:45:00,18:48:00,5,Ottawa
Air Canada,PD895,Embraer E190,18:46:00,18:48:00,6,Boston
Porter Airlines,PD881,ATR 72,18:48:00,18:50:00,1,Montreal
Porter Airlines,PD112,Embraer E190,18:48:00,18:50:00,2,Ottawa
Porter Airlines,PD931,ATR 72,18:48:00,18:49:00,3,Montreal
Porter Airlines,PD992,Embraer E190,18:49:00,18:52:00,4,Chicago
Air Canada,PD346,ATR 72,18:49:00,18:50:00,5,Montreal
Air Canada,PD787,Embraer E190,18:50:00,18:52:00,6,Boston
Porter Airlines,PD406,ATR 72,18:52:00,18:54:00,1,Washington
Air Canada,PD510,Embraer E190,18:52:00,18:54:00,2,Boston
WestJet,PD553,ATR 72,18:52:00,18:55:00,3,Washington
Porter Airlines,PD955,Embraer E190,18:53:00,18:54:00,4,New York
WestJet,PD378,ATR 72,18:53:00,18:54:00,5,New York
Porter Airlines,PD600,Embraer E190,18:54:00,18:55:00,6,Boston
Porter Airlines,PD555,ATR 72,18:56:00,18:58:00,1,Washington
WestJet,PD341,Embraer E190,18:56:00,18:59:00,2,Boston
Porter Airlines,PD630,ATR 72,18:56:00,18:59:00,3,Montreal
WestJet,PD267,Embraer E190,18:57:00,18:59:00,4,Boston
Air Canada,PD478,ATR 72,18:57:00,19:00:00,5,New York
WestJet,PD394,Embraer E190,18:58:00,18:59:00,6,Ottawa
Air Canada,PD949,ATR 72,19:00:00,19:03:00,1,Montreal
WestJet,PD461,Embraer E190,19:00:00,19:03:00,2,New York
Porter Airlines,PD165,ATR 72,19:00:00,19:03:00,3,Montreal
WestJet,PD106,Embraer E190,19:01:00,19:02:00,4,Montreal
Air Canada,PD756,ATR 72,19:01:00,19:03:00,5,New York
WestJet,PD608,Embraer E190,19:02:00,19:04:00,6,Boston
Porter Airlines,PD936,ATR 72,19:04:00,19:07:00,1,Washington
WestJet,PD577,Embraer E190,19:04:00,19:06:00,2,Montreal
Air Canada,PD949,ATR 72,19:04:00,19:07:00,3,Boston
Porter Airlines,PD831,Embraer E190,19:05:00,19:06:00,4,New York
Air Canada,PD573,ATR 72,19:05:00,19:06:00,5,Ottawa
Porter Airlines,PD620,Embraer E190,19:06:00,19:09:00,6,Ottawa
Air Canada,PD957,ATR 72,19:08:00,19:09:00,1,Montreal
Porter Airlines,PD876,Embraer E190,19:08:00,19:10:00,2,Washington
WestJet,PD536,ATR 72,19:08:00,19:10:00,3,Ottawa
Air Canada,PD567,Embraer E190,19:09:00,19:12:00,4,New York
Air Canada,PD496,ATR 72,19:09:00,19:12:00,5,Washington
Porter Airlines,PD854,Embraer E190,19:10:00,19:13:00,6,Chicago
Porter Airlines,PD188,ATR 72,19:12:00,19:15:00,1,Chicago
Air Canada,PD445,Embraer E190,19:12:00,19:13:00,2,Washington
WestJet,PD203,ATR 72,19:12:00,19:13:00,3,Washington
WestJet,PD963,Embraer E190,19:13:00,19:14:00,4,Washington
Air Canada,PD462,ATR 72,19:13:00,19:15:00,5,New York
WestJet,PD939,Embraer E190,19:14:00,19:15:00,6,New York
Porter Airlines,PD989,ATR 72,19:16:00,19:17:00,1,New York
Porter Airlines,PD656,Embraer E190,19:16:00,19:19:00,2,Washington
WestJet,PD746,ATR 72,19:16:00,19:17:00,3,New York
Porter Airlines,PD316,Embraer E190,19:17:00,19:20:00,4,Montreal
Air Canada,PD495,ATR 72,19:17:00,19:18:00,5,New York
Porter Airlines,PD413,Embraer E190,19:18:00,19:21:00,6,Montreal
Air Canada,PD129,ATR 72,19:20:00,19:21:00,1,Ottawa
Porter Airlines,PD277,Embraer E190,19:20:00,19:21:00,2,Boston
WestJet,PD457,ATR 72,19:20:00,19:21:00,3,New York
WestJet,PD524,Embraer E190,19:21:00,19:22:00,4,New York
Porter Airlines,PD489,ATR 72,19:21:00,19:22:00,5,Washington
WestJet,PD285,Embraer E190,19:22:00,19:24:00,6,Ottawa
Porter Airlines,PD679,ATR 72,19:24:00,19:25:00,1,Washington
WestJet,PD566,Embraer E190,19:24:00,19:26:00,2,Washington
WestJet,PD318,ATR 72,19:24:00,19:26:00,3,Washington
Air Canada,PD534,Embraer E190,19:25:00,19:28:00,4,Boston
Porter Airlines,PD349,ATR 72,19:25:00,19:28:00,5,Ottawa
Porter Airlines,PD138,Embraer E190,19:26:00,19:29:00,6,Chicago
Porter Airlines,PD291,ATR 72,19:28:00,19:31:00,1,Chicago
Porter Airlines,PD170,Embraer E190,19:28:00,19:30:00,2,Boston
Porter Airlines,PD973,ATR 72,19:28:00,19:31:00,3,New York
Air Canada,PD279,Embraer E190,19:29:00,19:30:00,4,Washington
Air Canada,PD477,ATR 72,19:29:00,19:31:00,5,Washington
WestJet,PD669,Embraer E190,19:30:00,19:31:00,6,New York
Air Canada,PD966,ATR 72,19:32:00,19:35:00,1,Boston
WestJet,PD773,Embraer E190,19:32:00,19:35:00,2,Washington
Porter Airlines,PD940,ATR 72,19:32:00,19:33:00,3,Washington
Porter Airlines,PD653,Embraer E190,19:33:00,19:35:00,4,Boston
Porter Airlines,PD128,ATR 72,19:33:00,19:35:00,5,Washington
Porter Airlines,PD178,Embraer E190,19:34:00,19:35:00,6,Boston
Porter Airlines,PD295,ATR 72,19:36:00,19:38:00,1,Chicago
WestJet,PD876,Embraer E190,19:36:00,19:37:00,2,Washington
WestJet,PD158,ATR 72,19:36:00,19:38:00,3,New York
Porter Airlines,PD208,Embraer E190,19:37:00,19:40:00,4,New York
WestJet,PD964,ATR 72,19:37:00,19:40:00,5,New York
Air Canada,PD333,Embraer E190,19:38:00,19:39:00,6,Chicago
Air Canada,PD687,ATR 72,19:40:00,19:41:00,1,Ottawa
Air Canada,PD359,Embraer E190,19:40:00,19:43:00,2,New York
WestJet,PD374,ATR 72,19:40:00,19:43:00,3,Chicago
WestJet,PD805,Embraer E190,19:41:00,19:42:00,4,Boston
Porter Airlines,PD337,ATR 72,19:41:00,19:43:00,5,New York
Porter Airlines,PD187,Embraer E190,19:42:00,19:43:00,6,Chicago
Porter Airlines,PD767,ATR 72,19:44:00,19:47:00,1,New York
Porter Airlines,PD408,Embraer E190,19:44:00,19:46:00,2,New York
Air Canada,PD171,ATR 72,19:44:00,19:45:00,3,Montreal
Air Canada,PD172,Embraer E190,19:45:00,19:48:00,4,New York
Porter Airlines,PD234,ATR 72,19:45:00,19:48:00,5,Montreal
WestJet,PD687,Embraer E190,19:46:00,19:49:00,6,Washington
Air Canada,PD956,ATR 72,19:48:00,19:49:00,1,New York
WestJet,PD379,Embraer E190,19:48:00,19:51:00,2,Chicago
Porter Airlines,PD975,ATR 72,19:48:00,19:50:00,3,Boston
Porter Airlines,PD262,Embraer E190,19:49:00,19:50:00,4,Ottawa
WestJet,PD298,ATR 72,19:49:00,19:51:00,5,New York
Air Canada,PD692,Embraer E190,19:50:00,19:52:00,6,Chicago
Porter Airlines,PD727,ATR 72,19:52:00,19:53:00,1,Chicago
Air Canada,PD475,Embraer E190,19:52:00,19:54:00,2,New York
WestJet,PD256,ATR 72,19:52:00,19:55:00,3,Washington
Porter Airlines,PD564,Embraer E190,19:53:00,19:55:00,4,New York
WestJet,PD136,ATR 72,19:53:00,19:56:00,5,Boston
Air Canada,PD435,Embraer E190,19:54:00,19:55:00,6,Boston
WestJet,PD485,ATR 72,19:56:00,19:57:00,1,Ottawa
Air Canada,PD584,Embraer E190,19:56:00,19:57:00,2,Washington
Air Canada,PD370,ATR 72,19:56:00,19:58:00,3,Washington
Porter Airlines,PD127,Embraer E190,19:57:00,19:58:00,4,Chicago
Porter Airlines,PD209,ATR 72,19:57:00,20:00:00,5,Chicago
Porter Airlines,PD659,Embraer E190,19:58:00,20:01:00,6,New York
Air Canada,PD936,ATR 72,20:00:00,20:02:00,1,Chicago
WestJet,PD768,Embraer E190,20:00:00,20:02:00,2,New York
Porter Airlines,PD119,ATR 72,20:00:00,20:02:00,3,Chicago
Air Canada,PD475,Embraer E190,20:01:00,20:02:00,4,Boston
Air Canada,PD811,ATR 72,20:01:00,20:04:00,5,Chicago
Air Canada,PD791,Embraer E190,20:02:00,20:03:00,6,Boston
Air Canada,PD159,ATR 72,20:04:00,20:07:00,1,Chicago
Porter Airlines,PD915,Embraer E190,20:04:00,20:07:00,2,Montreal
Porter Airlines,PD412,ATR 72,20:04:00,20:05:00,3,Montreal
Air Canada,PD134,Embraer E190,20:05:00,20:07:00,4,Montreal
Porter Airlines,PD556,ATR 72,20:05:00,20:07:00,5,Washington
Porter Airlines,PD998,Embraer E190,20:06:00,20:08:00,6,Ottawa
Porter Airlines,PD926,ATR 72,20:08:00,20:10:00,1,Chicago
Air Canada,PD483,Embraer E190,20:08:00,20:10:00,2,Chicago
Air Canada,PD115,ATR 72,20:08:00,20:11:00,3,Ottawa
Air Canada,PD676,Embraer E190,20:09:00,20:11:00,4,Washington
Air Canada,PD428,ATR 72,20:09:00,20:11:00,5,Boston
WestJet,PD748,Embraer E190,20:10:00,20:13:00,6,New York
WestJet,PD327,ATR 72,20:12:00,20:13:00,1,Chicago
Air Canada,PD880,Embraer E190,20:12:00,20:15:00,2,Montreal
WestJet,PD828,ATR 72,20:12:00,20:15:00,3,Boston
Air Canada,PD922,Embraer E190,20:13:00,20:16:00,4,Chicago
WestJet,PD236,ATR 72,20:13:00,20:16:00,5,Ottawa
Porter Airlines,PD536,Embraer E190,20:14:00,20:16:00,6,Chicago
Porter Airlines,PD660,ATR 72,20:16:00,20:19:00,1,Ottawa
Air Canada,PD793,Embraer E190,20:16:00,20:19:00,2,Chicago
Porter Airlines,PD333,ATR 72,20:16:00,20:17:00,3,Washington
Air Canada,PD158,Embraer E190,20:17:00,20:19:00,4,Ottawa
Porter Airlines,PD954,ATR 72,20:17:00,20:20:00,5,Washington
Porter Airlines,PD436,Embraer E190,20:18:00,20:20:00,6,Boston
WestJet,PD104,ATR 72,20:20:00,20:21:00,1,Montreal
WestJet,PD650,Embraer E190,20:20:00,20:21:00,2,New York
Air Canada,PD968,ATR 72,20:20:00,20:21:00,3,Boston
Air Canada,PD722,Embraer E190,20:21:00,20:23:00,4,Ottawa
Porter Airlines,PD678,ATR 72,20:21:00,20:23:00,5,Washington
Porter Airlines,PD590,Embraer E190,20:22:00,20:25:00,6,Chicago
Porter Airlines,PD338,ATR 72,20:24:00,20:27:00,1,New York
WestJet,PD973,Embraer E190,20:24:00,20:26:00,2,Washington
Porter Airlines,PD501,ATR 72,20:24:00,20:25:00,3,Ottawa
Porter Airlines,PD533,Embraer E190,20:25:00,20:28:00,4,Chicago
Air Canada,PD792,ATR 72,20:25:00,20:27:00,5,Ottawa
WestJet,PD976,Embraer E190,20:26:00,20:28:00,6,Ottawa
Air Canada,PD119,ATR 72,20:28:00,20:31:00,1,New York
Porter Airlines,PD758,Embraer E190,20:28:00,20:30:00,2,Montreal
WestJet,PD305,ATR 72,20:28:00,20:29:00,3,Washington
Air Canada,PD578,Embraer E190,20:29:00,20:31:00,4,New York
WestJet,PD593,ATR 72,20:29:00,20:31:00,5,New York
Air Canada,PD334,Embraer E190,20:30:00,20:31:00,6,New York
Porter Airlines,PD681,ATR 72,20:32:00,20:34:00,1,Chicago
Porter Airlines,PD543,Embraer E190,20:32:00,20:33:00,2,Chicago
Air Canada,PD637,ATR 72,20:32:00,20:33:00,3,New York
Air Canada,PD655,Embraer E190,20:33:00,20:34:00,4,New York
Porter Airlines,PD541,ATR 72,20:33:00,20:34:00,5,Boston
Air Canada,PD238,Embraer E190,20:34:00,20:36:00,6,Ottawa
Porter Airlines,PD503,ATR 72,20:36:00,20:38:00,1,New York
WestJet,PD711,Embraer E190,20:36:00,20:37:00,2,New York
WestJet,PD601,ATR 72,20:36:00,20:37:00,3,Chicago
Air Canada,PD714,Embraer E190,20:37:00,20:38:00,4,New York
Air Canada,PD827,ATR 72,20:37:00,20:40:00,5,Ottawa
Porter Airlines,PD768,Embraer E190,20:38:00,20:41:00,6,Ottawa
WestJet,PD399,ATR 72,20:40:00,20:43:00,1,Montreal
Air Canada,PD628,Embraer E190,20:40:00,20:43:00,2,Ottawa
WestJet,PD253,ATR 72,20:40:00,20:42:00,3,Washington
Air Canada,PD850,Embraer E190,20:41:00,20:43:00,4,Ottawa
Porter Airlines,PD920,ATR 72,20:41:00,20:44:00,5,Washington
Air Canada,PD582,Embraer E190,20:42:00,20:45:00,6,New York
Porter Airlines,PD797,ATR 72,20:44:00,20:46:00,1,Boston
Porter Airlines,PD182,Embraer E190,20:44:00,20:45:00,2,New York
Air Canada,PD270,ATR 72,20:44:00,20:47:00,3,Ottawa
WestJet,PD789,Embraer E190,20:45:00,20:46:00,4,New York
Porter Airlines,PD279,ATR 72,20:45:00,20:48:00,5,Washington
Air Canada,PD256,Embraer E190,20:46:00,20:49:00,6,Chicago
Air Canada,PD743,ATR 72,20:48:00,20:51:00,1,Ottawa
Porter Airlines,PD769,Embraer E190,20:48:00,20:51:00,2,Montreal
Porter Airlines,PD268,ATR 72,20:48:00,20:49:00,3,Washington
Porter Airlines,PD788,Embraer E190,20:49:00,20:50:00,4,New York
WestJet,PD299,ATR 72,20:49:00,20:52:00,5,Ottawa
Air Canada,PD500,Embraer E190,20:50:00,20:52:00,6,Washington
WestJet,PD443,ATR 72,20:52:00,20:54:00,1,Montreal
Air Canada,PD207,Embraer E190,20:52:00,20:54:00,2,New York
Porter Airlines,PD526,ATR 72,20:52:00,20:55:00,3,Montreal
WestJet,PD215,Embraer E190,20:53:00,20:56:00,4,Montreal
Porter Airlines,PD308,ATR 72,20:53:00,20:56:00,5,New York
WestJet,PD963,Embraer E190,20:54:00,20:55:00,6,Chicago
WestJet,PD211,ATR 72,20:56:00,20:58:00,1,Montreal
WestJet,PD461,Embraer E190,20:56:00,20:58:00,2,Chicago
Porter Airlines,PD918,ATR 72,20:56:00,20:58:00,3,Montreal
WestJet,PD950,Embraer E190,20:57:00,21:00:00,4,Chicago
WestJet,PD801,ATR 72,20:57:00,21:00:00,5,Chicago
Porter Airlines,PD332,Embraer E190,20:58:00,20:59:00,6,Ottawa
Porter Airlines,PD575,ATR 72,21:00:00,21:01:00,1,Washington
WestJet,PD770,Embraer E190,21:00:00,21:03:00,2,New York
Porter Airlines,PD101,ATR 72,21:00:00,21:02:00,3,Chicago
WestJet,PD936,Embraer E190,21:01:00,21:04:00,4,Boston
WestJet,PD645,ATR 72,21:01:00,21:02:00,5,Boston
WestJet,PD497,Embraer E190,21:02:00,21:04:00,6,Washington
Air Canada,PD235,ATR 72,21:04:00,21:06:00,1,Boston
Air Canada,PD931,Embraer E190,21:04:00,21:05:00,2,Chicago
Porter Airlines,PD208,ATR 72,21:04:00,21:07:00,3,Chicago
WestJet,PD877,Embraer E190,21:05:00,21:07:00,4,Washington
WestJet,PD731,ATR 72,21:05:00,21:08:00,5,Ottawa
Air Canada,PD980,Embraer E190,21:06:00,21:09:00,6,Montreal
WestJet,PD790,ATR 72,21:08:00,21:11:00,1,Montreal
Porter Airlines,PD229,Embraer E190,21:08:00,21:11:00,2,Washington
Porter Airlines,PD888,ATR 72,21:08:00,21:10:00,3,Washington
Porter Airlines,PD645,Embraer E190,21:09:00,21:12:00,4,Chicago
Air Canada,PD245,ATR 72,21:09:00,21:11:00,5,Boston
Air Canada,PD825,Embraer E190,21:10:00,21:12:00,6,Ottawa
Air Canada,PD277,ATR 72,21:12:00,21:13:00,1,Chicago
WestJet,PD551,Embraer E190,21:12:00,21:13:00,2,Ottawa
Air Canada,PD867,ATR 72,21:12:00,21:13:00,3,Washington
Air Canada,PD661,Embraer E190,21:13:00,21:15:00,4,New York
WestJet,PD769,ATR 72,21:13:00,21:15:00,5,Boston
WestJet,PD282,Embraer E190,21:14:00,21:17:00,6,Ottawa
WestJet,PD604,ATR 72,21:16:00,21:18:00,1,Boston
Air Canada,PD464,Embraer E190,21:16:00,21:17:00,2,Ottawa
Air Canada,PD534,ATR 72,21:16:00,21:19:00,3,New York
WestJet,PD559,Embraer E190,21:17:00,21:18:00,4,Ottawa
Air Canada,PD498,ATR 72,21:17:00,21:19:00,5,Washington
Porter Airlines,PD757,Embraer E190,21:18:00,21:20:00,6,New York
Air Canada,PD122,ATR 72,21:20:00,21:21:00,1,Washington
Porter Airlines,PD764,Embraer E190,21:20:00,21:21:00,2,Chicago
Porter Airlines,PD236,ATR 72,21:20:00,21:22:00,3,Montreal
Porter Airlines,PD791,Embraer E190,21:21:00,21:23:00,4,Washington
Air Canada,PD542,ATR 72,21:21:00,21:23:00,5,New York
Air Canada,PD131,Embraer E190,21:22:00,21:23:00,6,Ottawa
Porter Airlines,PD573,ATR 72,21:24:00,21:25:00,1,Washington
Porter Airlines,PD451,Embraer E190,21:24:00,21:26:00,2,Washington
Air Canada,PD653,ATR 72,21:24:00,21:27:00,3,Washington
WestJet,PD621,Embraer E190,21:25:00,21:27:00,4,Boston
Air Canada,PD273,ATR 72,21:25:00,21:28:00,5,Chicago
Air Canada,PD432,Embraer E190,21:26:00,21:29:00,6,Montreal
Air Canada,PD787,ATR 72,21:28:00,21:30:00,1,Chicago
WestJet,PD715,Embraer E190,21:28:00,21:29:00,2,Chicago
Porter Airlines,PD287,ATR 72,21:28:00,21:29:00,3,New York
WestJet,PD599,Embraer E190,21:29:00,21:30:00,4,Chicago
Air Canada,PD896,ATR 72,21:29:00,21:30:00,5,Boston
Porter Airlines,PD412,Embraer E190,21:30:00,21:32:00,6,Boston
WestJet,PD874,ATR 72,21:32:00,21:35:00,1,Chicago
Air Canada,PD615,Embraer E190,21:32:00,21:33:00,2,Ottawa
Porter Airlines,PD499,ATR 72,21:32:00,21:33:00,3,Ottawa
WestJet,PD715,Embraer E190,21:33:00,21:36:00,4,Washington
Air Canada,PD659,ATR 72,21:33:00,21:36:00,5,Ottawa
Air Canada,PD816,Embraer E190,21:34:00,21:37:00,6,Boston
Air Canada,PD400,ATR 72,21:36:00,21:38:00,1,Boston
WestJet,PD789,Embraer E190,21:36:00,21:38:00,2,Boston
Air Canada,PD369,ATR 72,21:36:00,21:39:00,3,Ottawa
Porter Airlines,PD244,Embraer E190,21:37:00,21:39:00,4,Chicago
WestJet,PD136,ATR 72,21:37:00,21:38:00,5,Montreal
Air Canada,PD915,Embraer E190,21:38:00,21:39:00,6,Ottawa
WestJet,PD473,ATR 72,21:40:00,21:41:00,1,Ottawa
Air Canada,PD299,Embraer E190,21:40:00,21:43:00,2,Ottawa
WestJet,PD224,ATR 72,21:40:00,21:41:00,3,Ottawa
Porter Airlines,PD189,Embraer E190,21:41:00,21:42:00,4,Boston
Porter Airlines,PD696,ATR 72,21:41:00,21:42:00,5,Chicago
Porter Airlines,PD755,Embraer E190,21:42:00,21:43:00,6,Chicago
WestJet,PD917,ATR 72,21:44:00,21:46:00,1,Ottawa
Porter Airlines,PD149,Embraer E190,21:44:00,21:46:00,2,Ottawa
Porter Airlines,PD491,ATR 72,21:44:00,21:46:00,3,Montreal
Porter Airlines,PD486,Embraer E190,21:45:00,21:46:00,4,New York
WestJet,PD248,ATR 72,21:45:00,21:48:00,5,Washington
Porter Airlines,PD847,Embraer E190,21:46:00,21:49:00,6,Ottawa
Porter Airlines,PD484,ATR 72,21:48:00,21:49:00,1,Chicago
Air Canada,PD691,Embraer E190,21:48:00,21:50:00,2,Montreal
WestJet,PD618,ATR 72,21:48:00,21:49:00,3,Washington
WestJet,PD173,Embraer E190,21:49:00,21:52:00,4,Chicago
Porter Airlines,PD850,ATR 72,21:49:00,21:51:00,5,Ottawa
Air Canada,PD547,Embraer E190,21:50:00,21:53:00,6,New York
Air Canada,PD416,ATR 72,21:52:00,21:54:00,1,Montreal
