Airline Name,Flight Number,Plane Model,Boarding Time,Departure Time,Gate Number,Destination
Air Canada,PD341,ATR 72,13:07:00,13:09:00,5,Chicago
Porter Airlines,PD266,ATR 72,13:05:00,13:09:00,1,New York
Air Canada,PD344,ATR 72,13:09:00,13:10:00,1,Ottawa
Porter Airlines,PD700,ATR 72,13:06:00,13:10:00,3,New York
WestJet,PD534,ATR 72,13:08:00,13:11:00,1,Washington
Air Canada,PD486,ATR 72,13:08:00,13:11:00,5,Montreal
Air Canada,PD716,Embraer E190,13:11:00,13:12:00,2,Washington
Air Canada,PD777,ATR 72,13:09:00,13:12:00,3,Boston
Air Canada,PD687,Embraer E190,13:10:00,13:13:00,2,Ottawa
Porter Airlines,PD647,ATR 72,13:11:00,13:13:00,5,Washington
Porter Airlines,PD564,ATR 72,13:13:00,13:14:00,5,Ottawa
Air Canada,PD867,Embraer E190,13:13:00,13:14:00,4,Boston
Porter Airlines,PD346,Embraer E190,13:12:00,13:15:00,2,Montreal
Air Canada,PD471,ATR 72,13:13:00,13:15:00,3,New York
Porter Airlines,PD469,ATR 72,13:15:00,13:16:00,3,Montreal
WestJet,PD139,ATR 72,13:12:00,13:16:00,1,Washington
WestJet,PD361,Embraer E190,13:15:00,13:17:00,4,Montreal
WestJet,PD829,ATR 72,13:16:00,13:17:00,5,Washington
Porter Airlines,PD345,Embraer E190,13:14:00,13:18:00,4,New York
Porter Airlines,PD317,Embraer E190,13:16:00,13:18:00,6,Chicago
Porter Airlines,PD510,ATR 72,13:17:00,13:19:00,3,Ottawa
WestJet,PD454,ATR 72,13:17:00,13:19:00,5,New York
Porter Airlines,PD764,ATR 72,13:19:00,13:20:00,1,New York
Porter Airlines,PD188,Embraer E190,13:17:00,13:20:00,2,Ottawa
WestJet,PD557,Embraer E190,13:19:00,13:21:00,2,Chicago
Porter Airlines,PD912,Embraer E190,13:17:00,13:21:00,6,New York
Porter Airlines,PD538,Embraer E190,13:18:00,13:22:00,4,Washington
Porter Airlines,PD831,Embraer E190,13:18:00,13:22:00,2,Boston
Porter Airlines,PD356,ATR 72,13:21:00,13:23:00,3,Ottawa
Air Canada,PD184,Embraer E190,13:21:00,13:23:00,2,Ottawa
Air Canada,PD132,ATR 72,13:20:00,13:24:00,3,New York
Air Canada,PD193,Embraer E190,13:21:00,13:24:00,2,New York
Air Canada,PD207,Embraer E190,13:24:00,13:25:00,2,Ottawa
Air Canada,PD704,Embraer E190,13:21:00,13:25:00,4,Montreal
Porter Airlines,PD685,ATR 72,13:23:00,13:26:00,3,Washington
Porter Airlines,PD546,Embraer E190,13:24:00,13:26:00,6,Chicago
Porter Airlines,PD254,Embraer E190,13:26:00,13:27:00,4,Boston
Porter Airlines,PD251,Embraer E190,13:24:00,13:27:00,6,Chicago
Porter Airlines,PD261,Embraer E190,13:27:00,13:28:00,4,New York
Porter Airlines,PD742,Embraer E190,13:27:00,13:28:00,6,Boston
Porter Airlines,PD365,Embraer E190,13:27:00,13:29:00,2,Boston
Air Canada,PD542,Embraer E190,13:26:00,13:29:00,6,Montreal
Air Canada,PD269,Embraer E190,13:27:00,13:30:00,6,Montreal
Porter Airlines,PD617,ATR 72,13:27:00,13:30:00,3,Chicago
Porter Airlines,PD965,ATR 72,13:28:00,13:31:00,3,Boston
WestJet,PD259,ATR 72,13:27:00,13:31:00,1,Chicago
WestJet,PD134,ATR 72,13:29:00,13:32:00,1,Montreal
Porter Airlines,PD491,Embraer E190,13:30:00,13:32:00,4,New York
Porter Airlines,PD162,Embraer E190,13:29:00,13:33:00,4,New York
Porter Airlines,PD590,Embraer E190,13:29:00,13:33:00,2,Montreal
Air Canada,PD513,Embraer E190,13:32:00,13:34:00,4,Ottawa
WestJet,PD681,Embraer E190,13:30:00,13:34:00,6,Montreal
WestJet,PD623,ATR 72,13:32:00,13:35:00,3,Boston
Porter Airlines,PD820,Embraer E190,13:32:00,13:35:00,2,Montreal
Porter Airlines,PD184,Embraer E190,13:34:00,13:36:00,6,Chicago
Porter Airlines,PD838,ATR 72,13:33:00,13:36:00,5,Ottawa
Air Canada,PD675,Embraer E190,13:33:00,13:37:00,4,New York
WestJet,PD744,ATR 72,13:34:00,13:37:00,1,New York
Air Canada,PD377,Embraer E190,13:35:00,13:38:00,4,Ottawa
Air Canada,PD210,ATR 72,13:37:00,13:38:00,5,Chicago
WestJet,PD297,ATR 72,13:35:00,13:39:00,5,Ottawa
WestJet,PD945,ATR 72,13:37:00,13:39:00,3,Ottawa
Porter Airlines,PD725,Embraer E190,13:36:00,13:40:00,6,Chicago
WestJet,PD427,Embraer E190,13:38:00,13:40:00,2,Boston
Air Canada,PD215,Embraer E190,13:39:00,13:41:00,6,Washington
WestJet,PD624,Embraer E190,13:40:00,13:41:00,2,Chicago
WestJet,PD590,Embraer E190,13:39:00,13:42:00,4,Ottawa
Air Canada,PD972,ATR 72,13:39:00,13:42:00,1,Chicago
WestJet,PD266,ATR 72,13:42:00,13:43:00,1,Boston
WestJet,PD763,Embraer E190,13:40:00,13:43:00,6,Chicago
Porter Airlines,PD246,Embraer E190,13:41:00,13:44:00,4,Boston
WestJet,PD129,ATR 72,13:41:00,13:44:00,5,Ottawa
Porter Airlines,PD308,Embraer E190,13:41:00,13:45:00,2,New York
Porter Airlines,PD266,ATR 72,13:43:00,13:45:00,1,Washington
Porter Airlines,PD704,ATR 72,13:43:00,13:46:00,3,Chicago
Porter Airlines,PD837,Embraer E190,13:44:00,13:46:00,4,New York
Air Canada,PD757,ATR 72,13:43:00,13:47:00,3,Montreal
Porter Airlines,PD266,Embraer E190,13:46:00,13:47:00,6,New York
Porter Airlines,PD360,ATR 72,13:47:00,13:48:00,5,Washington
Porter Airlines,PD340,Embraer E190,13:44:00,13:48:00,2,Montreal
Porter Airlines,PD415,Embraer E190,13:45:00,13:49:00,6,Chicago
WestJet,PD869,ATR 72,13:46:00,13:49:00,3,New York
WestJet,PD619,ATR 72,13:49:00,13:50:00,3,Chicago
WestJet,PD137,ATR 72,13:48:00,13:50:00,5,New York
Porter Airlines,PD217,Embraer E190,13:48:00,13:51:00,4,Chicago
WestJet,PD644,ATR 72,13:49:00,13:51:00,3,Chicago
Air Canada,PD597,Embraer E190,13:49:00,13:52:00,6,Chicago
WestJet,PD665,Embraer E190,13:49:00,13:52:00,2,New York
WestJet,PD943,Embraer E190,13:51:00,13:53:00,2,Ottawa
Porter Airlines,PD973,ATR 72,13:52:00,13:53:00,1,Boston
Air Canada,PD282,Embraer E190,13:53:00,13:54:00,4,Boston
Air Canada,PD482,Embraer E190,13:52:00,13:54:00,6,New York
WestJet,PD603,ATR 72,13:52:00,13:55:00,5,Montreal
Porter Airlines,PD633,ATR 72,13:53:00,13:55:00,3,New York
Air Canada,PD964,Embraer E190,13:53:00,13:56:00,4,Washington
Air Canada,PD415,ATR 72,13:52:00,13:56:00,3,Chicago
WestJet,PD981,ATR 72,13:54:00,13:57:00,1,Chicago
Air Canada,PD530,Embraer E190,13:54:00,13:57:00,6,New York
WestJet,PD392,ATR 72,13:55:00,13:58:00,5,Boston
Porter Airlines,PD776,Embraer E190,13:55:00,13:58:00,2,Montreal
Porter Airlines,PD710,Embraer E190,13:56:00,13:59:00,4,Ottawa
WestJet,PD274,Embraer E190,13:57:00,13:59:00,6,Chicago
Porter Airlines,PD834,Embraer E190,13:58:00,14:00:00,6,New York
Porter Airlines,PD601,Embraer E190,13:56:00,14:00:00,4,Washington
WestJet,PD801,Embraer E190,13:57:00,14:01:00,4,Boston
Air Canada,PD429,ATR 72,14:00:00,14:01:00,1,Chicago
Porter Airlines,PD300,ATR 72,14:01:00,14:02:00,3,Ottawa
Air Canada,PD996,Embraer E190,14:01:00,14:02:00,4,New York
WestJet,PD604,Embraer E190,14:02:00,14:03:00,6,New York
WestJet,PD933,ATR 72,14:01:00,14:03:00,3,Boston
Porter Airlines,PD468,Embraer E190,14:03:00,14:04:00,4,Montreal
Air Canada,PD972,Embraer E190,14:02:00,14:04:00,6,Washington
Air Canada,PD647,Embraer E190,14:02:00,14:05:00,4,Washington
Air Canada,PD235,ATR 72,14:02:00,14:05:00,1,Washington
Air Canada,PD438,ATR 72,14:04:00,14:06:00,3,Chicago
Porter Airlines,PD116,ATR 72,14:03:00,14:06:00,1,Boston
WestJet,PD333,ATR 72,14:05:00,14:07:00,5,Montreal
WestJet,PD664,Embraer E190,14:06:00,14:07:00,2,New York
WestJet,PD706,ATR 72,14:05:00,14:08:00,1,Washington
Air Canada,PD965,Embraer E190,14:07:00,14:08:00,6,New York
Air Canada,PD738,ATR 72,14:05:00,14:09:00,1,New York
Air Canada,PD425,Embraer E190,14:07:00,14:09:00,2,Washington
Porter Airlines,PD685,ATR 72,14:09:00,14:10:00,5,Ottawa
Porter Airlines,PD197,ATR 72,14:06:00,14:10:00,1,Washington
Air Canada,PD481,Embraer E190,14:09:00,14:11:00,6,New York
WestJet,PD891,Embraer E190,14:07:00,14:11:00,4,Montreal
Air Canada,PD280,ATR 72,14:08:00,14:12:00,5,Boston
WestJet,PD744,ATR 72,14:08:00,14:12:00,3,Boston
Porter Airlines,PD931,Embraer E190,14:10:00,14:13:00,2,Boston
Porter Airlines,PD417,ATR 72,14:11:00,14:13:00,3,Chicago
WestJet,PD431,ATR 72,14:10:00,14:14:00,1,Boston
WestJet,PD359,Embraer E190,14:12:00,14:14:00,6,Chicago
Porter Airlines,PD480,ATR 72,14:12:00,14:15:00,3,Ottawa
WestJet,PD608,ATR 72,14:12:00,14:15:00,1,Boston
Air Canada,PD672,Embraer E190,14:14:00,14:16:00,6,New York
Porter Airlines,PD570,Embraer E190,14:12:00,14:16:00,2,Ottawa
WestJet,PD555,Embraer E190,14:15:00,14:17:00,4,Boston
Porter Airlines,PD413,Embraer E190,14:14:00,14:17:00,2,New York
WestJet,PD551,Embraer E190,14:17:00,14:18:00,6,Ottawa
WestJet,PD491,Embraer E190,14:16:00,14:18:00,2,Washington
Porter Airlines,PD623,ATR 72,14:15:00,14:19:00,5,Montreal
WestJet,PD468,ATR 72,14:16:00,14:19:00,1,Montreal
Air Canada,PD722,ATR 72,14:18:00,14:20:00,5,Montreal
Porter Airlines,PD315,ATR 72,14:19:00,14:20:00,1,Ottawa
Porter Airlines,PD937,Embraer E190,14:19:00,14:21:00,4,Boston
Porter Airlines,PD379,Embraer E190,14:18:00,14:21:00,2,Ottawa
Air Canada,PD329,ATR 72,14:18:00,14:22:00,5,Ottawa
Air Canada,PD509,ATR 72,14:21:00,14:22:00,3,Washington
Porter Airlines,PD978,Embraer E190,14:21:00,14:23:00,2,Montreal
Porter Airlines,PD721,Embraer E190,14:20:00,14:23:00,4,Montreal
WestJet,PD342,Embraer E190,14:20:00,14:24:00,6,Washington
Porter Airlines,PD477,ATR 72,14:23:00,14:24:00,5,Montreal
Porter Airlines,PD901,ATR 72,14:24:00,14:25:00,3,Ottawa
WestJet,PD532,ATR 72,14:23:00,14:25:00,5,New York
Porter Airlines,PD238,Embraer E190,14:23:00,14:26:00,4,Chicago
Porter Airlines,PD974,Embraer E190,14:25:00,14:26:00,6,New York
Porter Airlines,PD466,ATR 72,14:23:00,14:27:00,5,Montreal
Air Canada,PD501,ATR 72,14:25:00,14:27:00,1,Chicago
WestJet,PD844,Embraer E190,14:24:00,14:28:00,4,Ottawa
Porter Airlines,PD899,Embraer E190,14:24:00,14:28:00,6,Washington
WestJet,PD173,ATR 72,14:27:00,14:29:00,5,Chicago
Porter Airlines,PD811,Embraer E190,14:26:00,14:29:00,4,Washington
WestJet,PD710,Embraer E190,14:28:00,14:30:00,4,Boston
Air Canada,PD291,Embraer E190,14:27:00,14:30:00,2,Chicago
Air Canada,PD229,Embraer E190,14:30:00,14:31:00,4,Montreal
Porter Airlines,PD920,ATR 72,14:30:00,14:31:00,5,Montreal
Air Canada,PD317,Embraer E190,14:29:00,14:32:00,2,New York
Air Canada,PD364,Embraer E190,14:30:00,14:32:00,6,Boston
Air Canada,PD835,Embraer E190,14:31:00,14:33:00,4,Ottawa
Air Canada,PD803,ATR 72,14:31:00,14:33:00,3,Ottawa
Porter Airlines,PD485,ATR 72,14:32:00,14:34:00,3,Boston
WestJet,PD831,ATR 72,14:32:00,14:34:00,5,Boston
Porter Airlines,PD165,ATR 72,14:31:00,14:35:00,3,Boston
WestJet,PD696,Embraer E190,14:33:00,14:35:00,6,Montreal
Air Canada,PD699,Embraer E190,14:34:00,14:36:00,2,New York
Air Canada,PD649,ATR 72,14:33:00,14:36:00,3,Ottawa
WestJet,PD841,ATR 72,14:33:00,14:37:00,5,Washington
Porter Airlines,PD115,ATR 72,14:33:00,14:37:00,1,Ottawa
Porter Airlines,PD316,Embraer E190,14:34:00,14:38:00,2,New York
Air Canada,PD625,ATR 72,14:37:00,14:38:00,5,Montreal
Air Canada,PD263,Embraer E190,14:35:00,14:39:00,4,Boston
Porter Airlines,PD496,ATR 72,14:36:00,14:39:00,1,Chicago
Porter Airlines,PD101,Embraer E190,14:36:00,14:40:00,2,Boston
Porter Airlines,PD214,ATR 72,14:37:00,14:40:00,5,Washington
WestJet,PD503,ATR 72,14:40:00,14:41:00,3,Montreal
Air Canada,PD303,Embraer E190,14:38:00,14:41:00,6,Washington
WestJet,PD761,Embraer E190,14:40:00,14:42:00,2,Washington
Porter Airlines,PD562,Embraer E190,14:40:00,14:42:00,6,New York
Air Canada,PD258,Embraer E190,14:42:00,14:43:00,6,Chicago
WestJet,PD431,Embraer E190,14:42:00,14:43:00,2,Boston
Air Canada,PD970,Embraer E190,14:40:00,14:44:00,4,Ottawa
WestJet,PD305,ATR 72,14:40:00,14:44:00,5,Boston
WestJet,PD890,ATR 72,14:43:00,14:45:00,3,Montreal
Porter Airlines,PD874,Embraer E190,14:42:00,14:45:00,6,Montreal
Air Canada,PD621,ATR 72,14:42:00,14:46:00,1,Boston
Porter Airlines,PD190,Embraer E190,14:42:00,14:46:00,6,Montreal
WestJet,PD338,ATR 72,14:46:00,14:47:00,1,Chicago
Air Canada,PD566,Embraer E190,14:44:00,14:47:00,6,Ottawa
Air Canada,PD757,ATR 72,14:44:00,14:48:00,5,Chicago
Air Canada,PD970,ATR 72,14:46:00,14:48:00,1,New York
Air Canada,PD798,ATR 72,14:45:00,14:49:00,3,Montreal
Air Canada,PD519,Embraer E190,14:46:00,14:49:00,4,Chicago
WestJet,PD561,ATR 72,14:47:00,14:50:00,1,Chicago
Air Canada,PD214,ATR 72,14:49:00,14:50:00,3,New York
WestJet,PD555,ATR 72,14:48:00,14:51:00,3,Washington
Porter Airlines,PD163,Embraer E190,14:50:00,14:51:00,2,New York
WestJet,PD320,ATR 72,14:48:00,14:52:00,3,Ottawa
WestJet,PD525,Embraer E190,14:51:00,14:52:00,4,Boston
WestJet,PD378,ATR 72,14:49:00,14:53:00,5,Montreal
WestJet,PD215,Embraer E190,14:49:00,14:53:00,4,Montreal
WestJet,PD582,ATR 72,14:51:00,14:54:00,5,Ottawa
Air Canada,PD313,Embraer E190,14:51:00,14:54:00,4,Washington
WestJet,PD991,ATR 72,14:52:00,14:55:00,5,Ottawa
WestJet,PD490,Embraer E190,14:54:00,14:55:00,2,Montreal
Air Canada,PD102,ATR 72,14:54:00,14:56:00,1,Boston
WestJet,PD960,Embraer E190,14:55:00,14:56:00,4,New York
Porter Airlines,PD282,Embraer E190,14:56:00,14:57:00,2,Chicago
Air Canada,PD264,ATR 72,14:54:00,14:57:00,3,Montreal
WestJet,PD430,ATR 72,14:57:00,14:58:00,5,Montreal
Porter Airlines,PD812,Embraer E190,14:55:00,14:58:00,6,Boston
WestJet,PD512,Embraer E190,14:57:00,14:59:00,2,New York
WestJet,PD973,ATR 72,14:58:00,14:59:00,3,Boston
Air Canada,PD979,Embraer E190,14:59:00,15:00:00,6,Ottawa
Air Canada,PD545,Embraer E190,14:59:00,15:00:00,4,Chicago
WestJet,PD911,ATR 72,14:58:00,15:01:00,1,Ottawa
WestJet,PD116,Embraer E190,14:57:00,15:01:00,4,Washington
Air Canada,PD241,Embraer E190,15:00:00,15:02:00,2,Chicago
WestJet,PD650,Embraer E190,15:00:00,15:02:00,6,Boston
Air Canada,PD609,ATR 72,14:59:00,15:03:00,1,Ottawa
WestJet,PD437,Embraer E190,15:02:00,15:03:00,4,Montreal
Porter Airlines,PD317,Embraer E190,15:02:00,15:04:00,2,New York
WestJet,PD442,Embraer E190,15:03:00,15:04:00,4,Chicago
WestJet,PD536,Embraer E190,15:03:00,15:05:00,2,Montreal
Air Canada,PD767,Embraer E190,15:04:00,15:05:00,6,Washington
WestJet,PD743,ATR 72,15:05:00,15:06:00,1,Chicago
Air Canada,PD297,Embraer E190,15:02:00,15:06:00,4,Washington
Porter Airlines,PD292,Embraer E190,15:06:00,15:07:00,4,Boston
WestJet,PD393,Embraer E190,15:05:00,15:07:00,2,Montreal
Porter Airlines,PD933,Embraer E190,15:04:00,15:08:00,2,Boston
WestJet,PD574,Embraer E190,15:06:00,15:08:00,6,Boston
WestJet,PD424,Embraer E190,15:07:00,15:09:00,2,Washington
Air Canada,PD665,Embraer E190,15:07:00,15:09:00,6,Boston
WestJet,PD237,ATR 72,15:07:00,15:10:00,3,Ottawa
Air Canada,PD414,Embraer E190,15:09:00,15:10:00,2,Boston
Air Canada,PD288,Embraer E190,15:07:00,15:11:00,4,Boston
Porter Airlines,PD763,ATR 72,15:10:00,15:11:00,5,Ottawa
Porter Airlines,PD458,Embraer E190,15:11:00,15:12:00,4,Montreal
Air Canada,PD772,ATR 72,15:08:00,15:12:00,1,Washington
Porter Airlines,PD981,ATR 72,15:10:00,15:13:00,3,Chicago
Air Canada,PD389,Embraer E190,15:09:00,15:13:00,6,Washington
Porter Airlines,PD715,Embraer E190,15:12:00,15:14:00,6,Montreal
Porter Airlines,PD225,ATR 72,15:13:00,15:14:00,5,Montreal
Air Canada,PD132,ATR 72,15:13:00,15:15:00,5,Washington
Air Canada,PD833,ATR 72,15:14:00,15:15:00,3,Ottawa
Porter Airlines,PD599,Embraer E190,15:15:00,15:16:00,2,Washington
Air Canada,PD693,ATR 72,15:15:00,15:16:00,3,Ottawa
Air Canada,PD719,ATR 72,15:16:00,15:17:00,1,Chicago
WestJet,PD489,ATR 72,15:16:00,15:17:00,3,Ottawa
WestJet,PD358,ATR 72,15:17:00,15:18:00,5,Montreal
WestJet,PD604,ATR 72,15:16:00,15:18:00,3,Boston
WestJet,PD150,Embraer E190,15:17:00,15:19:00,6,Montreal
Air Canada,PD238,ATR 72,15:16:00,15:19:00,3,Boston
Porter Airlines,PD319,ATR 72,15:19:00,15:20:00,1,Ottawa
Air Canada,PD309,Embraer E190,15:18:00,15:20:00,2,Ottawa
WestJet,PD721,Embraer E190,15:17:00,15:21:00,6,New York
Air Canada,PD799,Embraer E190,15:19:00,15:21:00,4,Montreal
Air Canada,PD630,ATR 72,15:21:00,15:22:00,5,New York
Air Canada,PD285,Embraer E190,15:18:00,15:22:00,2,Boston
WestJet,PD752,Embraer E190,15:21:00,15:23:00,4,Boston
WestJet,PD518,Embraer E190,15:22:00,15:23:00,6,Ottawa
WestJet,PD825,ATR 72,15:23:00,15:24:00,3,Montreal
Porter Airlines,PD573,Embraer E190,15:20:00,15:24:00,4,Ottawa
Porter Airlines,PD279,ATR 72,15:23:00,15:25:00,1,Boston
Porter Airlines,PD841,Embraer E190,15:22:00,15:25:00,4,New York
WestJet,PD531,Embraer E190,15:23:00,15:26:00,6,Washington
Air Canada,PD638,Embraer E190,15:22:00,15:26:00,2,Washington
WestJet,PD236,ATR 72,15:26:00,15:27:00,5,Montreal
Porter Airlines,PD834,ATR 72,15:25:00,15:27:00,3,Boston
WestJet,PD159,Embraer E190,15:25:00,15:28:00,4,Ottawa
WestJet,PD681,Embraer E190,15:26:00,15:28:00,6,Chicago
Porter Airlines,PD593,ATR 72,15:27:00,15:29:00,5,Boston
Air Canada,PD832,ATR 72,15:27:00,15:29:00,3,Boston
Air Canada,PD177,Embraer E190,15:29:00,15:30:00,4,Washington
WestJet,PD489,ATR 72,15:29:00,15:30:00,3,Washington
Air Canada,PD384,ATR 72,15:28:00,15:31:00,1,Montreal
Porter Airlines,PD175,ATR 72,15:27:00,15:31:00,5,Chicago
Air Canada,PD744,ATR 72,15:30:00,15:32:00,3,Ottawa
Porter Airlines,PD111,ATR 72,15:30:00,15:32:00,1,Montreal
Porter Airlines,PD807,Embraer E190,15:32:00,15:33:00,6,Washington
Air Canada,PD910,Embraer E190,15:31:00,15:33:00,4,Montreal
Porter Airlines,PD524,ATR 72,15:33:00,15:34:00,3,Boston
WestJet,PD120,ATR 72,15:32:00,15:34:00,1,Ottawa
Air Canada,PD907,ATR 72,15:31:00,15:35:00,1,Chicago
Air Canada,PD962,Embraer E190,15:33:00,15:35:00,6,Ottawa
Porter Airlines,PD324,Embraer E190,15:34:00,15:36:00,6,Ottawa
Porter Airlines,PD110,Embraer E190,15:32:00,15:36:00,4,New York
WestJet,PD511,ATR 72,15:33:00,15:37:00,1,Ottawa
Porter Airlines,PD878,Embraer E190,15:34:00,15:37:00,4,Montreal
Air Canada,PD282,ATR 72,15:34:00,15:38:00,3,Boston
Porter Airlines,PD713,Embraer E190,15:36:00,15:38:00,2,Washington
WestJet,PD700,ATR 72,15:36:00,15:39:00,1,Washington
Air Canada,PD556,ATR 72,15:36:00,15:39:00,3,Chicago
Air Canada,PD516,ATR 72,15:39:00,15:40:00,1,Chicago
Porter Airlines,PD633,Embraer E190,15:39:00,15:40:00,4,New York
Air Canada,PD519,ATR 72,15:40:00,15:41:00,5,New York
WestJet,PD797,Embraer E190,15:39:00,15:41:00,2,Ottawa
Porter Airlines,PD129,ATR 72,15:39:00,15:42:00,3,Montreal
Air Canada,PD242,Embraer E190,15:41:00,15:42:00,6,Boston
WestJet,PD108,ATR 72,15:39:00,15:43:00,5,Ottawa
Air Canada,PD300,ATR 72,15:40:00,15:43:00,1,Montreal
Air Canada,PD120,Embraer E190,15:43:00,15:44:00,4,Ottawa
WestJet,PD575,Embraer E190,15:40:00,15:44:00,6,Montreal
Porter Airlines,PD829,Embraer E190,15:42:00,15:45:00,2,New York
Air Canada,PD310,ATR 72,15:41:00,15:45:00,3,Washington
Air Canada,PD425,ATR 72,15:44:00,15:46:00,5,Chicago
Air Canada,PD216,ATR 72,15:44:00,15:46:00,1,Boston
Air Canada,PD719,ATR 72,15:43:00,15:47:00,1,Boston
Air Canada,PD950,Embraer E190,15:45:00,15:47:00,6,Montreal
WestJet,PD932,ATR 72,15:45:00,15:48:00,5,Washington
Air Canada,PD915,Embraer E190,15:44:00,15:48:00,2,Chicago
WestJet,PD977,Embraer E190,15:46:00,15:49:00,6,Boston
WestJet,PD823,ATR 72,15:47:00,15:49:00,3,Boston
WestJet,PD669,Embraer E190,15:48:00,15:50:00,6,Montreal
Porter Airlines,PD700,ATR 72,15:47:00,15:50:00,5,Boston
WestJet,PD430,Embraer E190,15:48:00,15:51:00,4,Chicago
WestJet,PD806,Embraer E190,15:48:00,15:51:00,6,Boston
Porter Airlines,PD613,Embraer E190,15:50:00,15:52:00,4,Chicago
Porter Airlines,PD873,ATR 72,15:48:00,15:52:00,5,Chicago
WestJet,PD411,ATR 72,15:49:00,15:53:00,3,Boston
Porter Airlines,PD953,ATR 72,15:51:00,15:53:00,5,New York
Air Canada,PD116,ATR 72,15:52:00,15:54:00,5,Boston
WestJet,PD777,Embraer E190,15:53:00,15:54:00,4,Ottawa
WestJet,PD834,ATR 72,15:53:00,15:55:00,3,Boston
Porter Airlines,PD352,Embraer E190,15:53:00,15:55:00,2,Ottawa
Air Canada,PD370,Embraer E190,15:54:00,15:56:00,4,Ottawa
Porter Airlines,PD197,Embraer E190,15:54:00,15:56:00,6,Washington
WestJet,PD327,ATR 72,15:53:00,15:57:00,1,Montreal
WestJet,PD168,Embraer E190,15:53:00,15:57:00,2,Boston
Porter Airlines,PD787,Embraer E190,15:57:00,15:58:00,4,Chicago
Porter Airlines,PD291,ATR 72,15:56:00,15:58:00,5,Ottawa
Porter Airlines,PD358,ATR 72,15:58:00,15:59:00,5,New York
Porter Airlines,PD531,ATR 72,15:56:00,15:59:00,3,New York
Porter Airlines,PD499,ATR 72,15:59:00,16:00:00,5,Montreal
Air Canada,PD845,Embraer E190,15:58:00,16:00:00,6,Montreal
Air Canada,PD283,Embraer E190,15:57:00,16:01:00,6,Montreal
WestJet,PD747,ATR 72,16:00:00,16:01:00,3,Washington
Porter Airlines,PD856,ATR 72,16:01:00,16:02:00,5,New York
WestJet,PD624,Embraer E190,15:59:00,16:02:00,4,Ottawa
Air Canada,PD578,Embraer E190,16:00:00,16:03:00,2,Chicago
WestJet,PD915,Embraer E190,15:59:00,16:03:00,4,Chicago
WestJet,PD489,ATR 72,16:02:00,16:04:00,5,Ottawa
Air Canada,PD765,Embraer E190,16:00:00,16:04:00,2,Montreal
Porter Airlines,PD776,Embraer E190,16:02:00,16:05:00,2,Ottawa
Air Canada,PD304,Embraer E190,16:03:00,16:05:00,4,Montreal
Porter Airlines,PD138,Embraer E190,16:05:00,16:06:00,6,Chicago
Porter Airlines,PD392,ATR 72,16:02:00,16:06:00,1,New York
Porter Airlines,PD174,ATR 72,16:03:00,16:07:00,5,Washington
Air Canada,PD210,ATR 72,16:05:00,16:07:00,3,Ottawa
Air Canada,PD801,ATR 72,16:05:00,16:08:00,5,New York
Porter Airlines,PD467,Embraer E190,16:05:00,16:08:00,4,Ottawa
WestJet,PD457,Embraer E190,16:06:00,16:09:00,4,New York
Porter Airlines,PD788,ATR 72,16:06:00,16:09:00,1,Chicago
Porter Airlines,PD961,ATR 72,16:07:00,16:10:00,5,Washington
WestJet,PD701,Embraer E190,16:06:00,16:10:00,4,Montreal
Porter Airlines,PD138,ATR 72,16:10:00,16:11:00,1,Montreal
WestJet,PD686,Embraer E190,16:08:00,16:11:00,2,Boston
WestJet,PD624,Embraer E190,16:09:00,16:12:00,2,Ottawa
WestJet,PD870,Embraer E190,16:11:00,16:12:00,6,Montreal
Air Canada,PD132,ATR 72,16:12:00,16:13:00,3,Boston
WestJet,PD100,Embraer E190,16:09:00,16:13:00,2,Boston
Air Canada,PD345,ATR 72,16:11:00,16:14:00,5,Boston
Air Canada,PD745,Embraer E190,16:10:00,16:14:00,4,Montreal
Porter Airlines,PD634,Embraer E190,16:13:00,16:15:00,6,Boston
WestJet,PD509,ATR 72,16:13:00,16:15:00,1,Ottawa
Porter Airlines,PD554,ATR 72,16:15:00,16:16:00,5,Chicago
Air Canada,PD696,ATR 72,16:12:00,16:16:00,3,Ottawa
Air Canada,PD958,Embraer E190,16:14:00,16:17:00,4,New York
Porter Airlines,PD855,ATR 72,16:14:00,16:17:00,3,Washington
Air Canada,PD911,Embraer E190,16:16:00,16:18:00,4,Washington
Porter Airlines,PD801,ATR 72,16:17:00,16:18:00,5,Boston
Porter Airlines,PD274,Embraer E190,16:15:00,16:19:00,4,Montreal
Porter Airlines,PD322,Embraer E190,16:16:00,16:19:00,6,Washington
WestJet,PD147,ATR 72,16:17:00,16:20:00,1,Ottawa
Air Canada,PD639,Embraer E190,16:17:00,16:20:00,2,Montreal
Air Canada,PD673,ATR 72,16:19:00,16:21:00,5,Boston
Air Canada,PD115,ATR 72,16:19:00,16:21:00,3,New York
WestJet,PD956,Embraer E190,16:18:00,16:22:00,6,Montreal
WestJet,PD421,ATR 72,16:19:00,16:22:00,5,Boston
Porter Airlines,PD957,ATR 72,16:22:00,16:23:00,5,Washington
Air Canada,PD948,Embraer E190,16:19:00,16:23:00,6,Washington
WestJet,PD161,ATR 72,16:22:00,16:24:00,3,New York
Porter Airlines,PD442,ATR 72,16:20:00,16:24:00,1,Washington
Porter Airlines,PD478,Embraer E190,16:24:00,16:25:00,4,Chicago
